Year,Company,sentiment_score_positive,sentiment_score_negative,sentiment_score_polarity,sentiment_score_subjectivity,similarity_score,nlp_result,Yearly_Return,DJIA_Return_Previous_Year,Sector
2020,PG,278.0,310.0,-0.0544217686149289,0.0616675406332808,0.9686953554229032,0,0.155307381450124,0.222399802564569,Consumer Staples
2020,SHW,128.0,174.0,-0.1523178802903381,0.0677130044691226,0.4015025611685894,0,0.2964914222932313,0.222399802564569,Materials
2020,TRV,291.0,1563.0,-0.6860841420247658,0.0999030067841414,0.9725201808620704,0,0.0487961978075597,0.222399802564569,Financials
2020,UNH,84.0,78.0,0.0370370368084133,0.0526315789302691,0.9936864635273506,0,0.2186370470209169,0.222399802564569,Health Care
2020,V,95.0,214.0,-0.385113267362093,0.0659551760798388,0.8263225281425441,0,0.1515085889251866,0.222399802564569,Financials
2020,VZ,1.0,0.0,0.999999000001,0.0333333322222222,0.9706990794259536,0,0.0044165288613584,0.222399802564569,Communication Services
2020,WMT,121.0,151.0,-0.1102941172415657,0.0493916833031792,0.9533788018332972,0,0.2321873206800306,0.222399802564569,Consumer Staples
2021,AAPL,35.0,29.0,0.0937499985351562,0.0447865639994495,0.9564039546300548,0,0.3806092736272668,0.0601923058968423,Information Technology
2021,AMGN,124.0,173.0,-0.1649831644276661,0.0552763818992599,0.821962858920476,0,0.0232497775340596,0.0601923058968423,Health Care
2021,AMZN,108.0,106.0,0.0093457943488514,0.0542321337926426,0.9734460131456574,0,0.0463530323697232,0.0601923058968423,Consumer Discretionary
2021,AXP,357.0,539.0,-0.2031249997732979,0.0702689985044099,0.9169584509705088,0,0.4021282628940636,0.0601923058968423,Financials
2021,BA,174.0,514.0,-0.4941860457933342,0.0744508170030894,0.8695562534969694,0,-0.0069060471983728,0.0601923058968423,Industrials
2021,CAT,338.0,278.0,0.0974025972444763,0.0699761444882453,0.7345811169405814,0,0.1587089627019318,0.0601923058968423,Industrials
2021,CRM,139.0,147.0,-0.0279720278742236,0.0539215686172847,0.9410480239905752,0,0.1535110641842481,0.0601923058968423,Information Technology
2021,CSCO,82.0,249.0,-0.5045317205301156,0.0621129667738575,0.8689965028872157,0,0.4718714696138828,0.0601923058968423,Information Technology
2021,CVX,0.0,0.0,0.0,0.0,0.9785232396175956,0,0.4579240035674792,0.0601923058968423,Energy
2021,DIS,131.0,317.0,-0.4151785705018335,0.0661938534181155,0.9881009485785232,0,-0.1282642488398012,0.0601923058968423,Communication Services
2021,GS,461.0,887.0,-0.3160237386379645,0.0597358858433157,0.9981619836455088,0,0.46892685096856,0.0601923058968423,Financials
2021,HD,62.0,68.0,-0.0461538457988165,0.0528025994911443,0.8335904089869711,0,0.6053345675184134,0.0601923058968423,Consumer Discretionary
2021,HON,149.0,434.0,-0.4888507710311308,0.1101454751350565,0.7449460270294044,0,0.0198269190796731,0.0601923058968423,Industrials
2021,IBM,0.0,0.0,0.0,0.0,0.9176098101125716,0,0.1847877565059958,0.0601923058968423,Information Technology
2021,JNJ,118.0,224.0,-0.3099415195615745,0.0643098909243494,0.8489943685492374,0,0.1206470780070485,0.0601923058968423,Health Care
2021,JPM,1.0,0.0,0.999999000001,0.0312499990234375,0.9148076394569888,0,0.2896364450688797,0.0601923058968423,Financials
2021,KO,351.0,384.0,-0.0448979591225878,0.0688460097350275,0.9886076303024492,0,0.1576320194570051,0.0601923058968423,Consumer Staples
2021,MCD,458.0,629.0,-0.1573137073069791,0.0662885717730035,0.8977311917044826,0,0.3043843751531896,0.0601923058968423,Consumer Discretionary
2021,MMM,228.0,387.0,-0.258536584945469,0.0590154495673145,0.99343650961944,0,0.0663191773077149,0.0601923058968423,Industrials
2021,MRK,272.0,410.0,-0.2023460407590234,0.0608331103326346,0.9809833547180052,0,0.0281064687749224,0.0601923058968423,Health Care
2021,MSFT,97.0,101.0,-0.0202020200999898,0.043259777137151,0.9941282920390504,0,0.5578992020021663,0.0601923058968423,Information Technology
2021,NKE,131.0,218.0,-0.2492836669074966,0.0480055020566704,0.9698424543888132,0,0.1985956983154053,0.0601923058968423,Consumer Discretionary
2021,NVDA,64.0,81.0,-0.1172413785017836,0.0449055434980162,0.9482804359735564,0,1.2447619040674676,0.0601923058968423,Information Technology
2021,PG,270.0,292.0,-0.0391459074036549,0.0604041272506014,0.9927145380476284,0,0.2167636836212971,0.0601923058968423,Consumer Staples
2021,SHW,125.0,163.0,-0.131944443986304,0.0634640810790074,0.9802594558259964,0,0.4718656370448324,0.0601923058968423,Materials
2021,TRV,276.0,1617.0,-0.708399365711358,0.1055419268451415,0.950222860814058,0,0.1792824186354329,0.0601923058968423,Financials
2021,UNH,88.0,89.0,-0.0056497174822049,0.0493173585819678,0.6334676564178982,0,0.4569390434109082,0.0601923058968423,Health Care
2021,V,77.0,160.0,-0.3502109689864516,0.060121765585966,0.98449977985747,0,0.0012914312201581,0.0601923058968423,Financials
